FPR,TPR
4.944408109875735868e-01,6.971830985915492551e-01
4.944408109875735868e-01,7.007042253521126307e-01
4.950948332243296224e-01,7.007042253521126307e-01
4.950948332243296224e-01,7.042253521126760063e-01
4.957488554610856579e-01,7.042253521126760063e-01
4.957488554610856579e-01,7.077464788732393819e-01
5.016350555918901444e-01,7.077464788732393819e-01
5.016350555918901444e-01,7.112676056338028685e-01
5.029431000654022155e-01,7.112676056338028685e-01
5.029431000654022155e-01,7.147887323943662441e-01
5.042511445389142866e-01,7.147887323943662441e-01
5.042511445389142866e-01,7.183098591549296197e-01
5.062132112491825042e-01,7.183098591549296197e-01
5.062132112491825042e-01,7.218309859154929953e-01
5.081752779594506109e-01,7.218309859154929953e-01
5.081752779594506109e-01,7.253521126760563709e-01
5.114453891432308996e-01,7.253521126760563709e-01
5.114453891432308996e-01,7.288732394366197465e-01
5.134074558534990063e-01,7.288732394366197465e-01
5.134074558534990063e-01,7.323943661971831220e-01
5.173315892740353306e-01,7.323943661971831220e-01
5.173315892740353306e-01,7.359154929577464976e-01
5.206017004578156193e-01,7.359154929577464976e-01
5.206017004578156193e-01,7.429577464788732488e-01
5.225637671680837260e-01,7.429577464788732488e-01
5.225637671680837260e-01,7.464788732394366244e-01
5.277959450621321214e-01,7.464788732394366244e-01
5.277959450621321214e-01,7.500000000000000000e-01
5.291039895356441924e-01,7.500000000000000000e-01
5.291039895356441924e-01,7.535211267605633756e-01
5.310660562459124101e-01,7.535211267605633756e-01
5.310660562459124101e-01,7.570422535211267512e-01
5.330281229561805167e-01,7.570422535211267512e-01
5.330281229561805167e-01,7.605633802816901268e-01
5.336821451929365523e-01,7.605633802816901268e-01
5.336821451929365523e-01,7.640845070422535024e-01
5.356442119032046589e-01,7.640845070422535024e-01
5.356442119032046589e-01,7.676056338028168780e-01
5.389143230869849477e-01,7.676056338028168780e-01
5.389143230869849477e-01,7.746478873239436291e-01
5.421844342707652364e-01,7.746478873239436291e-01
5.421844342707652364e-01,7.781690140845070047e-01
5.461085676913014497e-01,7.781690140845070047e-01
5.461085676913014497e-01,7.816901408450703803e-01
5.474166121648136318e-01,7.816901408450703803e-01
5.474166121648136318e-01,7.852112676056337559e-01
5.552648790058861694e-01,7.852112676056337559e-01
5.565729234793983515e-01,7.852112676056337559e-01
5.585349901896664582e-01,7.852112676056337559e-01
5.598430346631785293e-01,7.852112676056337559e-01
5.624591236102027825e-01,7.852112676056337559e-01
5.624591236102027825e-01,7.887323943661971315e-01
5.644211903204708891e-01,7.887323943661971315e-01
5.644211903204708891e-01,7.922535211267606181e-01
5.657292347939829602e-01,7.922535211267606181e-01
5.657292347939829602e-01,7.957746478873239937e-01
5.663832570307389958e-01,7.957746478873239937e-01
5.663832570307389958e-01,7.992957746478873693e-01
5.689993459777632490e-01,7.992957746478873693e-01
5.689993459777632490e-01,8.028169014084507449e-01
5.696533682145192845e-01,8.028169014084507449e-01
5.696533682145192845e-01,8.063380281690141205e-01
5.748855461085676799e-01,8.063380281690141205e-01
5.748855461085676799e-01,8.098591549295774961e-01
5.781556572923479687e-01,8.098591549295774961e-01
5.781556572923479687e-01,8.133802816901408717e-01
5.820797907128842930e-01,8.133802816901408717e-01
5.820797907128842930e-01,8.169014084507042472e-01
