FPR,TPR
1.034858387799564294e-01,3.104575163398692883e-01
1.056644880174291978e-01,3.104575163398692883e-01
1.056644880174291978e-01,3.137254901960784270e-01
1.067538126361655820e-01,3.137254901960784270e-01
1.067538126361655820e-01,3.202614379084967045e-01
1.078431372549019662e-01,3.202614379084967045e-01
1.078431372549019662e-01,3.235294117647058987e-01
1.122004357298474891e-01,3.235294117647058987e-01
1.122004357298474891e-01,3.267973856209150374e-01
1.165577342047930259e-01,3.267973856209150374e-01
1.165577342047930259e-01,3.300653594771241761e-01
1.187363834422657943e-01,3.300653594771241761e-01
1.187363834422657943e-01,3.333333333333333148e-01
1.209150326797385627e-01,3.333333333333333148e-01
1.209150326797385627e-01,3.398692810457516478e-01
1.241830065359477153e-01,3.398692810457516478e-01
1.241830065359477153e-01,3.431372549019607865e-01
1.252723311546840856e-01,3.431372549019607865e-01
1.252723311546840856e-01,3.464052287581699252e-01
1.274509803921568540e-01,3.464052287581699252e-01
1.274509803921568540e-01,3.562091503267973969e-01
1.307189542483660205e-01,3.562091503267973969e-01
1.307189542483660205e-01,3.660130718954248130e-01
1.328976034858387889e-01,3.660130718954248130e-01
1.328976034858387889e-01,3.692810457516340072e-01
1.350762527233115573e-01,3.692810457516340072e-01
1.350762527233115573e-01,3.725490196078431460e-01
1.372549019607843257e-01,3.725490196078431460e-01
1.372549019607843257e-01,3.758169934640522847e-01
1.394335511982570941e-01,3.758169934640522847e-01
1.394335511982570941e-01,3.856209150326797563e-01
1.427015250544662328e-01,3.856209150326797563e-01
1.427015250544662328e-01,3.888888888888888951e-01
1.448801742919390012e-01,3.888888888888888951e-01
1.448801742919390012e-01,3.921568627450980338e-01
1.470588235294117696e-01,3.921568627450980338e-01
1.470588235294117696e-01,3.954248366013071725e-01
1.514161220043573064e-01,3.954248366013071725e-01
1.514161220043573064e-01,4.019607843137255054e-01
1.525054466230936767e-01,4.019607843137255054e-01
1.525054466230936767e-01,4.117647058823529216e-01
1.535947712418300748e-01,4.117647058823529216e-01
1.535947712418300748e-01,4.150326797385621158e-01
1.568627450980392135e-01,4.150326797385621158e-01
1.568627450980392135e-01,4.215686274509803932e-01
1.590413943355119819e-01,4.215686274509803932e-01
1.590413943355119819e-01,4.248366013071895320e-01
1.633986928104575187e-01,4.248366013071895320e-01
1.633986928104575187e-01,4.281045751633986707e-01
1.677559912854030555e-01,4.281045751633986707e-01
1.677559912854030555e-01,4.313725490196078649e-01
1.688453159041394258e-01,4.313725490196078649e-01
1.688453159041394258e-01,4.346405228758170036e-01
1.721132897603485923e-01,4.346405228758170036e-01
1.721132897603485923e-01,4.379084967320261423e-01
1.742919389978213607e-01,4.379084967320261423e-01
1.742919389978213607e-01,4.411764705882352811e-01
1.753812636165577310e-01,4.411764705882352811e-01
1.753812636165577310e-01,4.444444444444444198e-01
1.764705882352941291e-01,4.444444444444444198e-01
1.764705882352941291e-01,4.477124183006536140e-01
1.775599128540304994e-01,4.477124183006536140e-01
1.775599128540304994e-01,4.575163398692810302e-01
1.786492374727668975e-01,4.575163398692810302e-01
1.786492374727668975e-01,4.607843137254901689e-01
1.797385620915032678e-01,4.607843137254901689e-01
1.797385620915032678e-01,4.705882352941176405e-01
1.873638344226579433e-01,4.705882352941176405e-01
1.873638344226579433e-01,4.738562091503267792e-01
1.884531590413943414e-01,4.738562091503267792e-01
1.884531590413943414e-01,4.771241830065359735e-01
1.928104575163398782e-01,4.771241830065359735e-01
1.928104575163398782e-01,4.803921568627451122e-01
1.938997821350762485e-01,4.803921568627451122e-01
1.960784313725490169e-01,4.803921568627451122e-01
1.993464052287581834e-01,4.803921568627451122e-01
1.993464052287581834e-01,4.836601307189542509e-01
2.015250544662309240e-01,4.836601307189542509e-01
2.015250544662309240e-01,4.934640522875817226e-01
2.037037037037036924e-01,4.934640522875817226e-01
2.037037037037036924e-01,4.967320261437908613e-01
2.047930283224400905e-01,4.967320261437908613e-01
2.047930283224400905e-01,5.000000000000000000e-01
2.124183006535947660e-01,5.000000000000000000e-01
2.124183006535947660e-01,5.032679738562091387e-01
2.189542483660130712e-01,5.032679738562091387e-01
2.189542483660130712e-01,5.098039215686274161e-01
2.244008714596949783e-01,5.098039215686274161e-01
2.244008714596949783e-01,5.163398692810458046e-01
2.276688453159041448e-01,5.163398692810458046e-01
2.276688453159041448e-01,5.196078431372549433e-01
2.352941176470588203e-01,5.196078431372549433e-01
2.352941176470588203e-01,5.228758169934640820e-01
2.385620915032679867e-01,5.228758169934640820e-01
2.385620915032679867e-01,5.261437908496732208e-01
2.418300653594771255e-01,5.261437908496732208e-01
2.418300653594771255e-01,5.294117647058823595e-01
2.440087145969498938e-01,5.294117647058823595e-01
2.440087145969498938e-01,5.326797385620914982e-01
2.450980392156862642e-01,5.326797385620914982e-01
2.450980392156862642e-01,5.359477124183006369e-01
2.472766884531590326e-01,5.359477124183006369e-01
2.472766884531590326e-01,5.392156862745097756e-01
2.483660130718954306e-01,5.392156862745097756e-01
2.483660130718954306e-01,5.424836601307189143e-01
2.625272331154683836e-01,5.424836601307189143e-01
2.625272331154683836e-01,5.522875816993464415e-01
2.679738562091503185e-01,5.522875816993464415e-01
2.679738562091503185e-01,5.620915032679738577e-01
2.712418300653594572e-01,5.620915032679738577e-01
2.712418300653594572e-01,5.653594771241829964e-01
2.723311546840958552e-01,5.653594771241829964e-01
2.723311546840958552e-01,5.686274509803921351e-01
2.832244008714596695e-01,5.686274509803921351e-01
2.832244008714596695e-01,5.718954248366012738e-01
2.854030501089324656e-01,5.718954248366012738e-01
2.854030501089324656e-01,5.882352941176470784e-01
2.930283224400871411e-01,5.882352941176470784e-01
2.930283224400871411e-01,5.915032679738562171e-01
2.995642701525054741e-01,5.915032679738562171e-01
2.995642701525054741e-01,5.980392156862744946e-01
3.017429193899782147e-01,5.980392156862744946e-01
3.017429193899782147e-01,6.013071895424836333e-01
3.104575163398692883e-01,6.013071895424836333e-01
3.104575163398692883e-01,6.045751633986927720e-01
3.169934640522875657e-01,6.045751633986927720e-01
3.169934640522875657e-01,6.078431372549019107e-01
3.191721132897603619e-01,6.078431372549019107e-01
3.191721132897603619e-01,6.111111111111111605e-01
3.289760348583877780e-01,6.111111111111111605e-01
3.289760348583877780e-01,6.143790849673202992e-01
3.322440087145969723e-01,6.143790849673202992e-01
3.322440087145969723e-01,6.176470588235294379e-01
3.355119825708061110e-01,6.176470588235294379e-01
3.355119825708061110e-01,6.209150326797385766e-01
3.464052287581699252e-01,6.209150326797385766e-01
3.464052287581699252e-01,6.241830065359477153e-01
3.485838779956427214e-01,6.241830065359477153e-01
3.485838779956427214e-01,6.274509803921568540e-01
3.507625272331154620e-01,6.274509803921568540e-01
3.507625272331154620e-01,6.307189542483659928e-01
3.583877995642701375e-01,6.307189542483659928e-01
3.583877995642701375e-01,6.339869281045751315e-01
3.660130718954248130e-01,6.339869281045751315e-01
3.660130718954248130e-01,6.405228758169934089e-01
3.714596949891067479e-01,6.405228758169934089e-01
3.714596949891067479e-01,6.437908496732026586e-01
3.736383442265795440e-01,6.437908496732026586e-01
3.736383442265795440e-01,6.470588235294117974e-01
3.790849673202614234e-01,6.470588235294117974e-01
3.790849673202614234e-01,6.503267973856209361e-01
3.834422657952069602e-01,6.503267973856209361e-01
3.834422657952069602e-01,6.568627450980392135e-01
3.845315904139433583e-01,6.568627450980392135e-01
3.845315904139433583e-01,6.601307189542483522e-01
3.856209150326797563e-01,6.601307189542483522e-01
3.856209150326797563e-01,6.633986928104574909e-01
3.899782135076252931e-01,6.633986928104574909e-01
3.899782135076252931e-01,6.699346405228757684e-01
3.932461873638344318e-01,6.699346405228757684e-01
3.932461873638344318e-01,6.732026143790850181e-01
3.943355119825708299e-01,6.732026143790850181e-01
3.943355119825708299e-01,6.764705882352941568e-01
3.965141612200435706e-01,6.764705882352941568e-01
3.965141612200435706e-01,6.797385620915032955e-01
3.976034858387799686e-01,6.797385620915032955e-01
3.976034858387799686e-01,6.830065359477124343e-01
4.128540305010893197e-01,6.830065359477124343e-01
4.128540305010893197e-01,6.862745098039215730e-01
4.150326797385621158e-01,6.862745098039215730e-01
4.150326797385621158e-01,6.928104575163398504e-01
4.183006535947712545e-01,6.928104575163398504e-01
4.183006535947712545e-01,6.960784313725489891e-01
4.204793028322439952e-01,6.960784313725489891e-01
4.226579520697167913e-01,6.960784313725489891e-01
4.226579520697167913e-01,6.993464052287581278e-01
4.237472766884531339e-01,6.993464052287581278e-01
4.237472766884531339e-01,7.026143790849672666e-01
4.302832244008714668e-01,7.026143790849672666e-01
4.302832244008714668e-01,7.091503267973856550e-01
4.324618736383442075e-01,7.091503267973856550e-01
4.324618736383442075e-01,7.124183006535947937e-01
4.346405228758170036e-01,7.124183006535947937e-01
4.346405228758170036e-01,7.156862745098039325e-01
4.357298474945534017e-01,7.156862745098039325e-01
4.379084967320261423e-01,7.156862745098039325e-01
4.520697167755991508e-01,7.156862745098039325e-01
4.520697167755991508e-01,7.189542483660130712e-01
4.618736383442265669e-01,7.189542483660130712e-01
4.618736383442265669e-01,7.222222222222222099e-01
4.629629629629629650e-01,7.222222222222222099e-01
4.629629629629629650e-01,7.254901960784313486e-01
4.662309368191721037e-01,7.254901960784313486e-01
4.662309368191721037e-01,7.352941176470588758e-01
4.727668845315904367e-01,7.352941176470588758e-01
4.727668845315904367e-01,7.385620915032680145e-01
4.749455337690631773e-01,7.385620915032680145e-01
4.749455337690631773e-01,7.418300653594771532e-01
4.771241830065359735e-01,7.418300653594771532e-01
4.771241830065359735e-01,7.483660130718954306e-01
4.825708061002178528e-01,7.483660130718954306e-01
4.825708061002178528e-01,7.516339869281045694e-01
4.836601307189542509e-01,7.516339869281045694e-01
4.836601307189542509e-01,7.549019607843137081e-01
4.912854030501089264e-01,7.549019607843137081e-01
4.912854030501089264e-01,7.647058823529411242e-01
4.934640522875817226e-01,7.647058823529411242e-01
4.934640522875817226e-01,7.679738562091503740e-01
5.010893246187363426e-01,7.679738562091503740e-01
5.010893246187363426e-01,7.712418300653595127e-01
5.054466230936819349e-01,7.712418300653595127e-01
